Game_Date,Home_Team,Away_Team,Halftime_Score_Home,Halftime_Score_Away,Final_Score_Home,Final_Score_Away,Game_URL
"7:00 PM, February 2, 2024",DET,LAC,73,63,125,35,https://www.basketball-reference.com/boxscores/202402020DET.html
"8:00 PM, February 2, 2024",HOU,TOR,58,48,135,33,https://www.basketball-reference.com/boxscores/202402020HOU.html
"7:30 PM, February 2, 2024",IND,SAC,67,66,122,34,https://www.basketball-reference.com/boxscores/202402020IND.html
"8:00 PM, February 2, 2024",MEM,GSW,69,52,101,28,https://www.basketball-reference.com/boxscores/202402020MEM.html
"8:00 PM, February 2, 2024",MIN,ORL,56,52,106,18,https://www.basketball-reference.com/boxscores/202402020MIN.html
"8:00 PM, February 2, 2024",OKC,CHO,57,49,126,21,https://www.basketball-reference.com/boxscores/202402020OKC.html
"8:00 PM, February 2, 2024",SAS,NOP,60,54,113,25,https://www.basketball-reference.com/boxscores/202402020SAS.html
"7:00 PM, February 2, 2024",WAS,MIA,48,62,102,28,https://www.basketball-reference.com/boxscores/202402020WAS.html
"7:30 PM, February 3, 2024",ATL,GSW,65,58,141,18,https://www.basketball-reference.com/boxscores/202402030ATL.html
"8:00 PM, February 3, 2024",CHI,SAC,71,52,115,34,https://www.basketball-reference.com/boxscores/202402030CHI.html
"8:30 PM, February 3, 2024",DAL,MIL,76,53,117,25,https://www.basketball-reference.com/boxscores/202402030DAL.html
"8:30 PM, February 3, 2024",NYK,LAL,65,48,105,19,https://www.basketball-reference.com/boxscores/202402030NYK.html
"6:00 PM, February 3, 2024",PHI,BRK,60,76,121,39,https://www.basketball-reference.com/boxscores/202402030PHI.html
"8:30 PM, February 3, 2024",SAS,CLE,62,55,101,30,https://www.basketball-reference.com/boxscores/202402030SAS.html
"6:00 PM, February 4, 2024",BOS,MEM,45,46,131,32,https://www.basketball-reference.com/boxscores/202402040BOS.html
"6:00 PM, February 4, 2024",CHO,IND,53,62,99,23,https://www.basketball-reference.com/boxscores/202402040CHO.html
"8:30 PM, February 4, 2024",DEN,POR,45,58,112,26,https://www.basketball-reference.com/boxscores/202402040DEN.html
"3:00 PM, February 4, 2024",DET,ORL,59,52,99,24,https://www.basketball-reference.com/boxscores/202402040DET.html
"6:00 PM, February 4, 2024",MIA,LAC,58,45,95,28,https://www.basketball-reference.com/boxscores/202402040MIA.html
"7:00 PM, February 4, 2024",MIN,HOU,47,43,111,31,https://www.basketball-reference.com/boxscores/202402040MIN.html
"7:00 PM, February 4, 2024",OKC,TOR,53,57,135,17,https://www.basketball-reference.com/boxscores/202402040OKC.html
"8:00 PM, February 4, 2024",UTA,MIL,50,58,123,40,https://www.basketball-reference.com/boxscores/202402040UTA.html
"3:30 PM, February 4, 2024",WAS,PHO,61,79,112,26,https://www.basketball-reference.com/boxscores/202402040WAS.html
"7:30 PM, February 5, 2024",ATL,LAC,76,73,144,43,https://www.basketball-reference.com/boxscores/202402050ATL.html
"7:30 PM, February 5, 2024",BRK,GSW,57,52,98,28,https://www.basketball-reference.com/boxscores/202402050BRK.html
"7:00 PM, February 5, 2024",CHO,LAL,61,63,118,32,https://www.basketball-reference.com/boxscores/202402050CHO.html
"7:00 PM, February 5, 2024",CLE,SAC,43,67,136,30,https://www.basketball-reference.com/boxscores/202402050CLE.html
"8:00 PM, February 5, 2024",NOP,TOR,60,40,138,33,https://www.basketball-reference.com/boxscores/202402050NOP.html
"7:00 PM, February 5, 2024",PHI,DAL,68,50,102,28,https://www.basketball-reference.com/boxscores/202402050PHI.html
"7:30 PM, February 6, 2024",BRK,DAL,58,61,107,30,https://www.basketball-reference.com/boxscores/202402060BRK.html
"8:00 PM, February 6, 2024",CHI,MIN,59,56,129,14,https://www.basketball-reference.com/boxscores/202402060CHI.html
"7:00 PM, February 6, 2024",IND,HOU,66,63,132,26,https://www.basketball-reference.com/boxscores/202402060IND.html
"7:30 PM, February 6, 2024",MIA,ORL,50,45,121,25,https://www.basketball-reference.com/boxscores/202402060MIA.html
"7:30 PM, February 6, 2024",NYK,MEM,61,52,123,26,https://www.basketball-reference.com/boxscores/202402060NYK.html
"10:00 PM, February 6, 2024",PHO,MIL,59,47,114,35,https://www.basketball-reference.com/boxscores/202402060PHO.html
"9:00 PM, February 6, 2024",UTA,OKC,60,57,124,28,https://www.basketball-reference.com/boxscores/202402060UTA.html
"7:30 PM, February 7, 2024",BOS,ATL,57,60,125,30,https://www.basketball-reference.com/boxscores/202402070BOS.html
"7:00 PM, February 7, 2024",CHO,TOR,59,64,117,20,https://www.basketball-reference.com/boxscores/202402070CHO.html
"10:00 PM, February 7, 2024",LAC,NOP,57,60,106,37,https://www.basketball-reference.com/boxscores/202402070LAC.html
"7:30 PM, February 7, 2024",MIA,SAS,47,57,116,38,https://www.basketball-reference.com/boxscores/202402070MIA.html
"7:30 PM, February 7, 2024",PHI,GSW,69,58,104,36,https://www.basketball-reference.com/boxscores/202402070PHI.html
"10:00 PM, February 7, 2024",SAC,DET,75,58,120,21,https://www.basketball-reference.com/boxscores/202402070SAC.html
"7:00 PM, February 7, 2024",WAS,CLE,64,50,106,27,https://www.basketball-reference.com/boxscores/202402070WAS.html
"7:30 PM, February 8, 2024",BRK,CLE,55,63,95,26,https://www.basketball-reference.com/boxscores/202402080BRK.html
"7:00 PM, February 8, 2024",IND,GSW,61,70,109,33,https://www.basketball-reference.com/boxscores/202402080IND.html
"10:00 PM, February 8, 2024",LAL,DEN,61,53,106,27,https://www.basketball-reference.com/boxscores/202402080LAL.html
"8:00 PM, February 8, 2024",MEM,CHI,63,55,110,29,https://www.basketball-reference.com/boxscores/202402080MEM.html
"8:00 PM, February 8, 2024",MIL,MIN,60,69,105,30,https://www.basketball-reference.com/boxscores/202402080MIL.html
"7:30 PM, February 8, 2024",NYK,DAL,66,56,108,37,https://www.basketball-reference.com/boxscores/202402080NYK.html
"7:00 PM, February 8, 2024",ORL,SAS,50,61,127,29,https://www.basketball-reference.com/boxscores/202402080ORL.html
"9:00 PM, February 8, 2024",PHO,UTA,63,52,129,20,https://www.basketball-reference.com/boxscores/202402080PHO.html
"10:00 PM, February 8, 2024",POR,DET,67,53,122,2,https://www.basketball-reference.com/boxscores/202402080POR.html
"7:30 PM, February 9, 2024",BOS,WAS,78,51,133,33,https://www.basketball-reference.com/boxscores/202402090BOS.html
"10:30 PM, February 9, 2024",LAL,NOP,55,67,139,24,https://www.basketball-reference.com/boxscores/202402090LAL.html
"8:00 PM, February 9, 2024",MIL,CHO,42,42,120,21,https://www.basketball-reference.com/boxscores/202402090MIL.html
"7:00 PM, February 9, 2024",PHI,ATL,60,67,121,35,https://www.basketball-reference.com/boxscores/202402090PHI.html
"10:00 PM, February 9, 2024",SAC,DEN,42,64,135,29,https://www.basketball-reference.com/boxscores/202402090SAC.html
"7:30 PM, February 9, 2024",TOR,HOU,62,42,107,19,https://www.basketball-reference.com/boxscores/202402090TOR.html
"7:30 PM, February 10, 2024",ATL,HOU,47,66,122,27,https://www.basketball-reference.com/boxscores/202402100ATL.html
"6:00 PM, February 10, 2024",BRK,SAS,46,57,123,30,https://www.basketball-reference.com/boxscores/202402100BRK.html
"7:00 PM, February 10, 2024",CHO,MEM,51,55,115,30,https://www.basketball-reference.com/boxscores/202402100CHO.html
"3:00 PM, February 10, 2024",DAL,OKC,54,57,146,36,https://www.basketball-reference.com/boxscores/202402100DAL.html
"8:30 PM, February 10, 2024",GSW,PHO,60,52,113,29,https://www.basketball-reference.com/boxscores/202402100GSW.html
"3:30 PM, February 10, 2024",LAC,DET,53,53,112,36,https://www.basketball-reference.com/boxscores/202402100LAC.html
"7:30 PM, February 10, 2024",NYK,IND,69,56,111,29,https://www.basketball-reference.com/boxscores/202402100NYK.html
"7:00 PM, February 10, 2024",ORL,CHI,41,60,114,13,https://www.basketball-reference.com/boxscores/202402100ORL.html
"10:00 PM, February 10, 2024",POR,NOP,47,46,84,21,https://www.basketball-reference.com/boxscores/202402100POR.html
"7:30 PM, February 10, 2024",TOR,CLE,61,58,95,22,https://www.basketball-reference.com/boxscores/202402100TOR.html
"7:00 PM, February 10, 2024",WAS,PHI,55,64,113,33,https://www.basketball-reference.com/boxscores/202402100WAS.html
"2:00 PM, February 11, 2024",MIA,BOS,57,53,106,27,https://www.basketball-reference.com/boxscores/202402110MIA.html
"3:00 PM, February 11, 2024",OKC,SAC,60,53,127,27,https://www.basketball-reference.com/boxscores/202402110OKC.html
"7:30 PM, February 12, 2024",ATL,CHI,73,63,126,34,https://www.basketball-reference.com/boxscores/202402120ATL.html
"7:00 PM, February 12, 2024",CHO,IND,47,55,111,30,https://www.basketball-reference.com/boxscores/202402120CHO.html
"7:00 PM, February 12, 2024",CLE,PHI,64,59,121,29,https://www.basketball-reference.com/boxscores/202402120CLE.html
"8:30 PM, February 12, 2024",DAL,WAS,52,52,112,34,https://www.basketball-reference.com/boxscores/202402120DAL.html
"8:00 PM, February 12, 2024",HOU,NYK,53,50,105,31,https://www.basketball-reference.com/boxscores/202402120HOU.html
"10:30 PM, February 12, 2024",LAC,MIN,53,68,100,28,https://www.basketball-reference.com/boxscores/202402120LAC.html
"8:00 PM, February 12, 2024",MEM,NOP,40,56,87,14,https://www.basketball-reference.com/boxscores/202402120MEM.html
"8:00 PM, February 12, 2024",MIL,DEN,53,42,112,21,https://www.basketball-reference.com/boxscores/202402120MIL.html
"7:30 PM, February 12, 2024",TOR,SAS,52,70,99,24,https://www.basketball-reference.com/boxscores/202402120TOR.html
"9:00 PM, February 12, 2024",UTA,GSW,65,64,107,27,https://www.basketball-reference.com/boxscores/202402120UTA.html
"7:30 PM, February 13, 2024",BRK,BOS,56,62,110,28,https://www.basketball-reference.com/boxscores/202402130BRK.html
"10:30 PM, February 13, 2024",LAL,DET,56,55,125,26,https://www.basketball-reference.com/boxscores/202402130LAL.html
"8:00 PM, February 13, 2024",MIL,MIA,54,69,97,21,https://www.basketball-reference.com/boxscores/202402130MIL.html
"7:30 PM, February 13, 2024",ORL,OKC,64,63,113,31,https://www.basketball-reference.com/boxscores/202402130ORL.html
"10:00 PM, February 13, 2024",PHO,SAC,61,64,130,36,https://www.basketball-reference.com/boxscores/202402130PHO.html
"10:00 PM, February 13, 2024",POR,MIN,59,62,109,26,https://www.basketball-reference.com/boxscores/202402130POR.html
"7:30 PM, February 14, 2024",BOS,BRK,48,38,136,35,https://www.basketball-reference.com/boxscores/202402140BOS.html
"7:00 PM, February 14, 2024",CHO,ATL,43,56,122,26,https://www.basketball-reference.com/boxscores/202402140CHO.html
"7:30 PM, February 14, 2024",CLE,CHI,46,59,108,37,https://www.basketball-reference.com/boxscores/202402140CLE.html
"8:30 PM, February 14, 2024",DAL,SAS,47,46,116,28,https://www.basketball-reference.com/boxscores/202402140DAL.html
"9:00 PM, February 14, 2024",DEN,SAC,56,46,98,24,https://www.basketball-reference.com/boxscores/202402140DEN.html
"10:00 PM, February 14, 2024",GSW,LAC,73,57,125,28,https://www.basketball-reference.com/boxscores/202402140GSW.html
"8:00 PM, February 14, 2024",MEM,HOU,60,53,121,37,https://www.basketball-reference.com/boxscores/202402140MEM.html
"8:00 PM, February 14, 2024",NOP,WAS,62,64,133,34,https://www.basketball-reference.com/boxscores/202402140NOP.html
"7:00 PM, February 14, 2024",ORL,NYK,42,58,118,29,https://www.basketball-reference.com/boxscores/202402140ORL.html
"7:00 PM, February 14, 2024",PHI,MIA,53,56,104,22,https://www.basketball-reference.com/boxscores/202402140PHI.html
"9:00 PM, February 14, 2024",PHO,DET,47,53,116,17,https://www.basketball-reference.com/boxscores/202402140PHO.html
"7:30 PM, February 14, 2024",TOR,IND,60,67,125,22,https://www.basketball-reference.com/boxscores/202402140TOR.html
"9:00 PM, February 14, 2024",UTA,LAL,66,72,122,30,https://www.basketball-reference.com/boxscores/202402140UTA.html
"8:30 PM, February 15, 2024",MEM,MIL,56,54,113,19,https://www.basketball-reference.com/boxscores/202402150MEM.html
"10:00 PM, February 15, 2024",POR,MIN,51,77,91,15,https://www.basketball-reference.com/boxscores/202402150POR.html
"9:00 PM, February 15, 2024",UTA,GSW,68,72,137,35,https://www.basketball-reference.com/boxscores/202402150UTA.html
"8:00 PM, February 22, 2024",CHI,BOS,61,68,112,29,https://www.basketball-reference.com/boxscores/202402220CHI.html
"7:00 PM, February 22, 2024",CLE,ORL,55,61,109,27,https://www.basketball-reference.com/boxscores/202402220CLE.html
"7:30 PM, February 22, 2024",DAL,PHO,52,61,123,27,https://www.basketball-reference.com/boxscores/202402220DAL.html
"9:00 PM, February 22, 2024",DEN,WAS,51,59,130,29,https://www.basketball-reference.com/boxscores/202402220DEN.html
"10:00 PM, February 22, 2024",GSW,LAL,56,54,128,30,https://www.basketball-reference.com/boxscores/202402220GSW.html
"7:00 PM, February 22, 2024",IND,DET,45,70,129,27,https://www.basketball-reference.com/boxscores/202402220IND.html
"8:00 PM, February 22, 2024",NOP,HOU,49,56,127,26,https://www.basketball-reference.com/boxscores/202402220NOP.html
"8:00 PM, February 22, 2024",OKC,LAC,51,56,129,33,https://www.basketball-reference.com/boxscores/202402220OKC.html
"7:00 PM, February 22, 2024",PHI,NYK,56,54,96,15,https://www.basketball-reference.com/boxscores/202402220PHI.html
"10:00 PM, February 22, 2024",SAC,SAS,60,62,127,34,https://www.basketball-reference.com/boxscores/202402220SAC.html
"7:00 PM, February 22, 2024",TOR,BRK,49,44,121,39,https://www.basketball-reference.com/boxscores/202402220TOR.html
"9:00 PM, February 22, 2024",UTA,CHO,52,63,107,17,https://www.basketball-reference.com/boxscores/202402220UTA.html
"7:30 PM, February 23, 2024",ATL,TOR,59,64,121,31,https://www.basketball-reference.com/boxscores/202402230ATL.html
"10:00 PM, February 23, 2024",GSW,CHO,46,38,97,24,https://www.basketball-reference.com/boxscores/202402230GSW.html
"8:00 PM, February 23, 2024",HOU,PHO,58,52,114,25,https://www.basketball-reference.com/boxscores/202402230HOU.html
"10:30 PM, February 23, 2024",LAL,SAS,61,57,123,26,https://www.basketball-reference.com/boxscores/202402230LAL.html
"8:00 PM, February 23, 2024",MEM,LAC,46,55,95,20,https://www.basketball-reference.com/boxscores/202402230MEM.html
"10:00 PM, February 23, 2024",MIN,MIL,45,67,107,37,https://www.basketball-reference.com/boxscores/202402230MIN.html
"8:00 PM, February 23, 2024",NOP,MIA,49,57,95,15,https://www.basketball-reference.com/boxscores/202402230NOP.html
"8:00 PM, February 23, 2024",OKC,WAS,54,52,147,30,https://www.basketball-reference.com/boxscores/202402230OKC.html
"7:30 PM, February 23, 2024",PHI,CLE,52,45,104,30,https://www.basketball-reference.com/boxscores/202402230PHI.html
"10:00 PM, February 23, 2024",POR,DEN,70,57,112,35,https://www.basketball-reference.com/boxscores/202402230POR.html
"8:00 PM, February 24, 2024",DET,ORL,55,57,109,24,https://www.basketball-reference.com/boxscores/202402240DET.html
"9:00 PM, February 24, 2024",MIN,BRK,43,43,101,31,https://www.basketball-reference.com/boxscores/202402240MIN.html
"8:30 PM, February 24, 2024",NYK,BOS,51,65,102,18,https://www.basketball-reference.com/boxscores/202402240NYK.html
"7:00 PM, February 25, 2024",ATL,ORL,51,41,109,26,https://www.basketball-reference.com/boxscores/202402250ATL.html
"7:00 PM, February 25, 2024",GSW,DEN,59,60,103,16,https://www.basketball-reference.com/boxscores/202402250GSW.html
"7:00 PM, February 25, 2024",HOU,OKC,62,61,110,27,https://www.basketball-reference.com/boxscores/202402250HOU.html
"5:00 PM, February 25, 2024",IND,DAL,48,63,133,33,https://www.basketball-reference.com/boxscores/202402250IND.html
"9:30 PM, February 25, 2024",LAC,SAC,67,56,107,27,https://www.basketball-reference.com/boxscores/202402250LAC.html
"7:00 PM, February 25, 2024",NOP,CHI,62,52,106,24,https://www.basketball-reference.com/boxscores/202402250NOP.html
"1:00 PM, February 25, 2024",PHI,MIL,58,61,98,16,https://www.basketball-reference.com/boxscores/202402250PHI.html
"3:30 PM, February 25, 2024",PHO,LAL,58,55,123,28,https://www.basketball-reference.com/boxscores/202402250PHO.html
"9:00 PM, February 25, 2024",POR,CHO,46,47,80,21,https://www.basketball-reference.com/boxscores/202402250POR.html
"8:00 PM, February 25, 2024",UTA,SAS,56,53,128,35,https://www.basketball-reference.com/boxscores/202402250UTA.html
"6:00 PM, February 25, 2024",WAS,CLE,55,59,105,25,https://www.basketball-reference.com/boxscores/202402250WAS.html
"7:00 PM, February 26, 2024",IND,TOR,71,59,122,35,https://www.basketball-reference.com/boxscores/202402260IND.html
"8:00 PM, February 26, 2024",MEM,BRK,58,53,86,20,https://www.basketball-reference.com/boxscores/202402260MEM.html
"7:30 PM, February 26, 2024",NYK,DET,58,53,113,21,https://www.basketball-reference.com/boxscores/202402260NYK.html
"10:00 PM, February 26, 2024",SAC,MIA,53,68,110,29,https://www.basketball-reference.com/boxscores/202402260SAC.html
"7:30 PM, February 27, 2024",ATL,UTA,54,43,124,35,https://www.basketball-reference.com/boxscores/202402270ATL.html
"7:30 PM, February 27, 2024",BOS,PHI,45,54,117,31,https://www.basketball-reference.com/boxscores/202402270BOS.html
"8:00 PM, February 27, 2024",CHI,DET,54,51,95,18,https://www.basketball-reference.com/boxscores/202402270CHI.html
"7:00 PM, February 27, 2024",CLE,DAL,69,50,121,38,https://www.basketball-reference.com/boxscores/202402270CLE.html
"8:00 PM, February 27, 2024",MIL,CHO,46,39,123,27,https://www.basketball-reference.com/boxscores/202402270MIL.html
"8:00 PM, February 27, 2024",MIN,SAS,60,45,114,29,https://www.basketball-reference.com/boxscores/202402270MIN.html
"7:30 PM, February 27, 2024",NYK,NOP,63,52,92,25,https://www.basketball-reference.com/boxscores/202402270NYK.html
"10:00 PM, February 27, 2024",OKC,HOU,42,53,112,28,https://www.basketball-reference.com/boxscores/202402270OKC.html
"7:00 PM, February 27, 2024",ORL,BRK,41,40,108,20,https://www.basketball-reference.com/boxscores/202402270ORL.html
"10:00 PM, February 27, 2024",POR,MIA,57,49,96,20,https://www.basketball-reference.com/boxscores/202402270POR.html
"7:00 PM, February 27, 2024",WAS,GSW,62,61,112,37,https://www.basketball-reference.com/boxscores/202402270WAS.html
"8:00 PM, February 28, 2024",CHI,CLE,43,60,132,17,https://www.basketball-reference.com/boxscores/202402280CHI.html
"9:00 PM, February 28, 2024",DEN,SAC,44,52,117,17,https://www.basketball-reference.com/boxscores/202402280DEN.html
"7:30 PM, February 28, 2024",IND,NOP,57,57,123,27,https://www.basketball-reference.com/boxscores/202402280IND.html
"10:00 PM, February 28, 2024",LAC,LAL,62,54,112,16,https://www.basketball-reference.com/boxscores/202402280LAC.html
"8:00 PM, February 28, 2024",MIN,MEM,43,58,110,22,https://www.basketball-reference.com/boxscores/202402280MIN.html
"7:30 PM, February 28, 2024",TOR,DAL,60,76,125,33,https://www.basketball-reference.com/boxscores/202402280TOR.html
"7:30 PM, February 29, 2024",BRK,ATL,56,41,124,30,https://www.basketball-reference.com/boxscores/202402290BRK.html
"7:00 PM, February 29, 2024",CHO,MIL,54,57,99,25,https://www.basketball-reference.com/boxscores/202402290CHO.html
"10:00 PM, February 29, 2024",DEN,MIA,58,39,103,20,https://www.basketball-reference.com/boxscores/202402290DEN.html
"10:30 PM, February 29, 2024",LAL,WAS,66,60,134,8,https://www.basketball-reference.com/boxscores/202402290LAL.html
"7:30 PM, February 29, 2024",NYK,GSW,54,56,99,29,https://www.basketball-reference.com/boxscores/202402290NYK.html
"7:00 PM, February 29, 2024",ORL,UTA,55,52,115,35,https://www.basketball-reference.com/boxscores/202402290ORL.html
"9:00 PM, February 29, 2024",PHO,HOU,66,39,110,24,https://www.basketball-reference.com/boxscores/202402290PHO.html
"8:30 PM, February 29, 2024",SAS,OKC,49,69,132,34,https://www.basketball-reference.com/boxscores/202402290SAS.html
"7:30 PM, March 1, 2024",BOS,DAL,47,63,138,36,https://www.basketball-reference.com/boxscores/202403010BOS.html
"10:00 PM, March 1, 2024",CHI,MIL,56,57,97,25,https://www.basketball-reference.com/boxscores/202403010CHI.html
"7:00 PM, March 1, 2024",DET,CLE,50,60,100,30,https://www.basketball-reference.com/boxscores/202403010DET.html
"10:30 PM, March 1, 2024",LAC,WAS,64,51,140,30,https://www.basketball-reference.com/boxscores/202403010LAC.html
"8:00 PM, March 1, 2024",MEM,POR,65,57,92,20,https://www.basketball-reference.com/boxscores/202403010MEM.html
"8:00 PM, March 1, 2024",MIN,SAC,54,61,120,5,https://www.basketball-reference.com/boxscores/202403010MIN.html
"8:00 PM, March 1, 2024",NOP,IND,60,42,129,21,https://www.basketball-reference.com/boxscores/202403010NOP.html
"7:00 PM, March 1, 2024",PHI,CHO,66,48,121,33,https://www.basketball-reference.com/boxscores/202403010PHI.html
"7:30 PM, March 1, 2024",TOR,GSW,60,60,105,22,https://www.basketball-reference.com/boxscores/202403010TOR.html
"3:00 PM, March 2, 2024",BRK,ATL,56,46,114,24,https://www.basketball-reference.com/boxscores/202403020BRK.html
"8:30 PM, March 2, 2024",LAL,DEN,66,58,114,25,https://www.basketball-reference.com/boxscores/202403020LAL.html
"8:00 PM, March 2, 2024",MEM,POR,56,39,100,5,https://www.basketball-reference.com/boxscores/202403020MEM.html
"5:00 PM, March 2, 2024",MIA,UTA,58,62,126,36,https://www.basketball-reference.com/boxscores/202403020MIA.html
"9:00 PM, March 2, 2024",PHO,HOU,45,73,109,30,https://www.basketball-reference.com/boxscores/202403020PHO.html
"3:30 PM, March 3, 2024",BOS,GSW,42,46,140,25,https://www.basketball-reference.com/boxscores/202403030BOS.html
"7:00 PM, March 3, 2024",CLE,NYK,43,64,98,20,https://www.basketball-reference.com/boxscores/202403030CLE.html
"1:00 PM, March 3, 2024",DAL,PHI,54,66,116,40,https://www.basketball-reference.com/boxscores/202403030DAL.html
"3:30 PM, March 3, 2024",MIN,LAC,53,36,88,20,https://www.basketball-reference.com/boxscores/202403030MIN.html
"6:00 PM, March 3, 2024",ORL,DET,43,48,113,24,https://www.basketball-reference.com/boxscores/202403030ORL.html
"9:30 PM, March 3, 2024",PHO,OKC,67,51,110,25,https://www.basketball-reference.com/boxscores/202403030PHO.html
"7:00 PM, March 3, 2024",SAS,IND,60,45,117,31,https://www.basketball-reference.com/boxscores/202403030SAS.html
"6:00 PM, March 3, 2024",TOR,CHO,50,56,111,29,https://www.basketball-reference.com/boxscores/202403030TOR.html
"7:30 PM, March 4, 2024",BRK,MEM,50,56,102,25,https://www.basketball-reference.com/boxscores/202403040BRK.html
"10:30 PM, March 4, 2024",LAL,OKC,50,54,116,27,https://www.basketball-reference.com/boxscores/202403040LAL.html
"8:00 PM, March 4, 2024",MIL,LAC,45,61,113,40,https://www.basketball-reference.com/boxscores/202403040MIL.html
"8:00 PM, March 4, 2024",MIN,POR,54,60,119,31,https://www.basketball-reference.com/boxscores/202403040MIN.html
"10:00 PM, March 4, 2024",SAC,CHI,63,50,109,18,https://www.basketball-reference.com/boxscores/202403040SAC.html
"9:00 PM, March 4, 2024",UTA,WAS,48,67,127,25,https://www.basketball-reference.com/boxscores/202403040UTA.html
"7:30 PM, March 5, 2024",BRK,PHI,51,56,112,32,https://www.basketball-reference.com/boxscores/202403050BRK.html
"7:00 PM, March 5, 2024",CHO,ORL,46,55,89,23,https://www.basketball-reference.com/boxscores/202403050CHO.html
"7:30 PM, March 5, 2024",CLE,BOS,39,65,105,34,https://www.basketball-reference.com/boxscores/202403050CLE.html
"8:30 PM, March 5, 2024",DAL,IND,70,67,120,32,https://www.basketball-reference.com/boxscores/202403050DAL.html
"10:00 PM, March 5, 2024",DEN,PHO,49,53,107,5,https://www.basketball-reference.com/boxscores/202403050DEN.html
"8:00 PM, March 5, 2024",HOU,SAS,56,45,114,34,https://www.basketball-reference.com/boxscores/202403050HOU.html
"7:30 PM, March 5, 2024",MIA,DET,56,54,118,25,https://www.basketball-reference.com/boxscores/202403050MIA.html
"7:30 PM, March 5, 2024",NYK,ATL,61,55,100,22,https://www.basketball-reference.com/boxscores/202403050NYK.html
"7:30 PM, March 5, 2024",TOR,NOP,59,80,98,22,https://www.basketball-reference.com/boxscores/202403050TOR.html
"7:30 PM, March 6, 2024",ATL,CLE,33,68,112,25,https://www.basketball-reference.com/boxscores/202403060ATL.html
"10:00 PM, March 6, 2024",GSW,MIL,35,55,125,32,https://www.basketball-reference.com/boxscores/202403060GSW.html
"7:30 PM, March 6, 2024",HOU,LAC,67,55,116,30,https://www.basketball-reference.com/boxscores/202403060HOU.html
"10:30 PM, March 6, 2024",LAL,SAC,70,60,120,28,https://www.basketball-reference.com/boxscores/202403060LAL.html
"7:30 PM, March 6, 2024",PHI,MEM,53,62,109,16,https://www.basketball-reference.com/boxscores/202403060PHI.html
"10:00 PM, March 6, 2024",POR,OKC,64,64,120,33,https://www.basketball-reference.com/boxscores/202403060POR.html
"9:00 PM, March 6, 2024",UTA,CHI,56,63,117,34,https://www.basketball-reference.com/boxscores/202403060UTA.html
"7:00 PM, March 6, 2024",WAS,ORL,65,54,109,26,https://www.basketball-reference.com/boxscores/202403060WAS.html
"7:30 PM, March 7, 2024",DAL,MIA,47,61,114,23,https://www.basketball-reference.com/boxscores/202403070DAL.html
"10:00 PM, March 7, 2024",DEN,BOS,55,54,115,25,https://www.basketball-reference.com/boxscores/202403070DEN.html
"7:00 PM, March 7, 2024",DET,BRK,72,40,118,33,https://www.basketball-reference.com/boxscores/202403070DET.html
"10:00 PM, March 7, 2024",GSW,CHI,64,61,122,33,https://www.basketball-reference.com/boxscores/202403070GSW.html
"7:00 PM, March 7, 2024",IND,MIN,57,56,111,28,https://www.basketball-reference.com/boxscores/202403070IND.html
"9:00 PM, March 7, 2024",PHO,TOR,59,54,120,31,https://www.basketball-reference.com/boxscores/202403070PHO.html
"10:00 PM, March 7, 2024",SAC,SAS,62,67,131,31,https://www.basketball-reference.com/boxscores/202403070SAC.html
"7:30 PM, March 8, 2024",CLE,MIN,44,53,113,16,https://www.basketball-reference.com/boxscores/202403080CLE.html
"10:00 PM, March 8, 2024",LAL,MIL,65,57,123,27,https://www.basketball-reference.com/boxscores/202403080LAL.html
"8:00 PM, March 8, 2024",MEM,ATL,45,54,92,20,https://www.basketball-reference.com/boxscores/202403080MEM.html
"7:30 PM, March 8, 2024",NYK,ORL,36,38,98,18,https://www.basketball-reference.com/boxscores/202403080NYK.html
"8:00 PM, March 8, 2024",OKC,MIA,55,45,107,30,https://www.basketball-reference.com/boxscores/202403080OKC.html
"7:00 PM, March 8, 2024",PHI,NOP,46,57,95,34,https://www.basketball-reference.com/boxscores/202403080PHI.html
"10:00 PM, March 8, 2024",POR,HOU,58,65,107,20,https://www.basketball-reference.com/boxscores/202403080POR.html
"7:00 PM, March 8, 2024",WAS,CHO,53,47,112,44,https://www.basketball-reference.com/boxscores/202403080WAS.html
"7:00 PM, March 9, 2024",CHO,BRK,34,65,110,20,https://www.basketball-reference.com/boxscores/202403090CHO.html
"9:00 PM, March 9, 2024",DEN,UTA,55,66,142,40,https://www.basketball-reference.com/boxscores/202403090DEN.html
"7:00 PM, March 9, 2024",DET,DAL,72,70,124,36,https://www.basketball-reference.com/boxscores/202403090DET.html
"8:30 PM, March 9, 2024",GSW,SAS,60,66,113,34,https://www.basketball-reference.com/boxscores/202403090GSW.html
"4:00 PM, March 9, 2024",LAC,CHI,45,57,112,29,https://www.basketball-reference.com/boxscores/202403090LAC.html
"8:30 PM, March 9, 2024",PHO,BOS,61,56,107,29,https://www.basketball-reference.com/boxscores/202403090PHO.html
"10:00 PM, March 9, 2024",POR,TOR,62,51,128,15,https://www.basketball-reference.com/boxscores/202403090POR.html
"6:00 PM, March 10, 2024",ATL,NOP,63,53,103,38,https://www.basketball-reference.com/boxscores/202403100ATL.html
"7:00 PM, March 10, 2024",CLE,BRK,47,73,101,21,https://www.basketball-reference.com/boxscores/202403100CLE.html
